iteration,participant_stages_at_the_start_of_this_round,should_revert_to_max_likelihood_order,new_order_to_test,all_participant_ln_likelihood,max_likelihood_up_until_now,all_participant_ln_likelihood_is_larger,accepted_order,accepted_likelihood,participant_stages_at_the_end_of_iteration,acceptance_ratio,actualy_reverted
742,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 2 3 2 5 2 3 3 1 5 1 1 1 3 5 2 4 1 4 4 1 5 2 5 1 4 1 4 3
 4 2 1 2 2 4 2 5 5 4 2 1 1 3 5 2 1 2 2 3 4 4 5 1 5 1 1 2 2 2 4 1 5 1 2 1 5
 4 4 4 4 3 4 1 5 4 4 5 3 4 5 2 3 3 2 5 1 5 2 5 2 1 2 4 3 3 2 5 5 2]",False,"{'FCI(HIP)': 5, 'GMI(HIP)': 1, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-937.7939793408177,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 2 1 2 5 3 1 1 1 2 1 2 1 1 4 4 1 1 4 3 5 5 5 4 4 5 2 4 2
 5 1 1 2 1 3 2 1 3 2 2 2 2 5 5 2 2 3 2 1 5 1 4 1 4 3 5 1 1 3 1 1 5 2 1 2 5
 1 5 5 1 1 4 3 4 3 1 1 5 5 1 1 1 3 3 5 3 2 5 5 3 5 4 4 5 4 2 5 5 2]",1.6172506738544474,
743,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 2 1 2 5 3 1 1 1 2 1 2 1 1 4 4 1 1 4 3 5 5 5 4 4 5 2 4 2
 5 1 1 2 1 3 2 1 3 2 2 2 2 5 5 2 2 3 2 1 5 1 4 1 4 3 5 1 1 3 1 1 5 2 1 2 5
 1 5 5 1 1 4 3 4 3 1 1 5 5 1 1 1 3 3 5 3 2 5 5 3 5 4 4 5 4 2 5 5 2]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 4, 'GMI(FUS)': 2}",-929.8650660659699,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 5 1 5 2 3 2 3 3 2 3 5 1 1 1 3 1 1 2 2 4 3 2 3 5 3 3 1 5 2
 1 2 3 1 1 4 1 4 4 1 2 1 1 1 5 2 1 1 2 4 5 5 4 1 5 1 2 1 4 4 1 5 1 1 1 2 3
 1 2 5 4 5 5 5 4 1 4 3 3 2 5 1 4 2 3 4 1 2 5 3 3 5 3 5 4 2 3 3 3 1]",1.6150740242261103,
744,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 5 1 5 2 3 2 3 3 2 3 5 1 1 1 3 1 1 2 2 4 3 2 3 5 3 3 1 5 2
 1 2 3 1 1 4 1 4 4 1 2 1 1 1 5 2 1 1 2 4 5 5 4 1 5 1 2 1 4 4 1 5 1 1 1 2 3
 1 2 5 4 5 5 5 4 1 4 3 3 2 5 1 4 2 3 4 1 2 5 3 3 5 3 5 4 2 3 3 3 1]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 5, 'FCI(PCC)': 3, 'GMI(FUS)': 2}",-930.9236846181268,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 2 1 1 2 1 4 5 3 3 1 3 2 1 2 3 2 1 4 5 4 5 3 5 3 5 1 3 3
 3 5 2 2 3 5 3 2 1 1 1 1 3 5 5 1 3 4 3 3 1 1 5 1 5 4 2 3 3 1 1 5 1 5 2 3 2
 1 3 4 5 1 2 2 3 1 4 4 5 3 5 5 5 4 4 2 1 5 4 4 1 1 5 5 5 3 2 4 4 1]",1.6129032258064515,
745,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 2 1 1 2 1 4 5 3 3 1 3 2 1 2 3 2 1 4 5 4 5 3 5 3 5 1 3 3
 3 5 2 2 3 5 3 2 1 1 1 1 3 5 5 1 3 4 3 3 1 1 5 1 5 4 2 3 3 1 1 5 1 5 2 3 2
 1 3 4 5 1 2 2 3 1 4 4 5 3 5 5 5 4 4 2 1 5 4 4 1 1 5 5 5 3 2 4 4 1]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-914.1244610829361,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 4 2 5 1 1 5 3 5 1 1 2 3 1 3 4 4 4 5 3 2 2 5 3 5 2 4 2
 2 1 2 2 3 5 2 5 3 3 2 1 2 5 5 1 1 2 1 2 3 3 5 2 5 1 2 2 2 2 5 4 1 2 1 5 4
 2 5 4 2 3 5 5 3 1 4 4 3 3 5 4 4 3 5 1 1 2 4 5 1 1 1 5 5 1 3 4 5 4]",1.610738255033557,
746,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 4 2 5 1 1 5 3 5 1 1 2 3 1 3 4 4 4 5 3 2 2 5 3 5 2 4 2
 2 1 2 2 3 5 2 5 3 3 2 1 2 5 5 1 1 2 1 2 3 3 5 2 5 1 2 2 2 2 5 4 1 2 1 5 4
 2 5 4 2 3 5 5 3 1 4 4 3 3 5 4 4 3 5 1 1 2 4 5 1 1 1 5 5 1 3 4 5 4]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 5, 'FCI(Fusi)': 2, 'FCI(PCC)': 3, 'GMI(FUS)': 4}",-915.7629149635585,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 3 3 3 2 1 2 5 2 5 3 3 2 4 3 2 3 1 5 5 1 1 2 2 5 5 4 5 4
 1 1 3 1 3 2 3 2 3 3 3 2 2 5 5 3 4 4 3 3 1 3 5 2 5 2 1 3 2 3 4 2 1 1 3 1 4
 2 5 4 3 3 3 5 5 4 1 5 2 5 1 4 2 1 1 5 1 3 5 5 4 3 5 5 5 2 2 5 5 3]",1.6085790884718498,
747,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 3 3 3 2 1 2 5 2 5 3 3 2 4 3 2 3 1 5 5 1 1 2 2 5 5 4 5 4
 1 1 3 1 3 2 3 2 3 3 3 2 2 5 5 3 4 4 3 3 1 3 5 2 5 2 1 3 2 3 4 2 1 1 3 1 4
 2 5 4 3 3 3 5 5 4 1 5 2 5 1 4 2 1 1 5 1 3 5 5 4 3 5 5 5 2 2 5 5 3]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-913.3101003334098,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 3 1 3 5 1 3 4 3 5 1 1 3 5 1 1 2 1 5 4 2 5 2 5 1 5 3 4 5
 4 1 4 2 4 3 3 4 2 4 3 1 1 4 5 1 2 2 1 5 2 5 3 1 5 3 1 2 2 5 4 1 2 3 1 3 5
 1 4 4 4 2 4 4 4 1 2 4 3 5 2 5 2 1 5 5 1 3 4 5 3 2 3 4 5 5 1 5 5 1]",1.606425702811245,
748,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 3 1 3 5 1 3 4 3 5 1 1 3 5 1 1 2 1 5 4 2 5 2 5 1 5 3 4 5
 4 1 4 2 4 3 3 4 2 4 3 1 1 4 5 1 2 2 1 5 2 5 3 1 5 3 1 2 2 5 4 1 2 3 1 3 5
 1 4 4 4 2 4 4 4 1 2 4 3 5 2 5 2 1 5 5 1 3 4 5 3 2 3 4 5 5 1 5 5 1]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 5, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-911.9698710354904,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 3 2 3 3 3 3 4 1 5 1 2 3 3 3 2 2 1 4 5 4 1 2 2 3 5 2 5 5
 1 1 2 1 3 3 3 2 1 5 1 1 3 5 5 3 5 3 4 5 1 2 5 3 5 2 4 1 1 2 5 1 4 2 2 1 5
 2 2 4 3 2 3 4 5 1 2 5 5 2 1 4 2 2 2 4 3 1 5 5 5 1 1 5 5 5 1 5 5 2]",1.6042780748663101,
749,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 3 2 3 3 3 3 4 1 5 1 2 3 3 3 2 2 1 4 5 4 1 2 2 3 5 2 5 5
 1 1 2 1 3 3 3 2 1 5 1 1 3 5 5 3 5 3 4 5 1 2 5 3 5 2 4 1 1 2 5 1 4 2 2 1 5
 2 2 4 3 2 3 4 5 1 2 5 5 2 1 4 2 2 2 4 3 1 5 5 5 1 1 5 5 5 1 5 5 2]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 2, 'FCI(PCC)': 5, 'GMI(FUS)': 4}",-912.1754829386089,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 1 2 4 2 4 4 1 5 2 1 2 1 1 2 1 1 5 5 4 4 1 2 3 5 2 5 2
 1 1 4 2 2 5 2 4 3 2 1 2 1 4 4 1 5 1 2 4 4 4 3 1 5 1 2 3 1 2 5 2 1 4 1 2 5
 1 5 5 3 3 3 5 4 1 4 3 5 5 5 1 5 2 5 5 2 1 5 5 2 1 5 5 4 5 1 5 4 5]",1.6021361815754338,
750,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 1 2 4 2 4 4 1 5 2 1 2 1 1 2 1 1 5 5 4 4 1 2 3 5 2 5 2
 1 1 4 2 2 5 2 4 3 2 1 2 1 4 4 1 5 1 2 4 4 4 3 1 5 1 2 3 1 2 5 2 1 4 1 2 5
 1 5 5 3 3 3 5 4 1 4 3 5 5 5 1 5 2 5 5 2 1 5 5 2 1 5 5 4 5 1 5 4 5]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 3, 'GMI(FUS)': 4}",-909.3297270596521,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 2 1 5 1 2 5 1 5 1 2 3 1 3 1 1 4 5 5 1 2 1 1 3 4 1 5 5
 2 1 2 1 1 4 1 3 1 2 5 3 1 5 5 3 4 3 1 5 3 3 3 2 4 2 1 1 2 3 4 2 5 3 3 1 4
 1 5 4 4 2 5 5 5 3 4 4 5 3 2 1 2 3 2 5 3 5 4 4 5 2 4 4 5 4 5 4 4 3]",1.6,
751,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 2 1 5 1 2 5 1 5 1 2 3 1 3 1 1 4 5 5 1 2 1 1 3 4 1 5 5
 2 1 2 1 1 4 1 3 1 2 5 3 1 5 5 3 4 3 1 5 3 3 3 2 4 2 1 1 2 3 4 2 5 3 3 1 4
 1 5 4 4 2 5 5 5 3 4 4 5 3 2 1 2 3 2 5 3 5 4 4 5 2 4 4 5 4 5 4 4 3]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 3}",-900.3885049058971,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 1 3 1 1 1 5 1 4 1 1 3 1 2 3 3 1 5 5 5 2 1 5 2 3 5 5 3
 2 2 2 1 2 4 2 4 1 1 4 1 3 4 5 1 2 2 1 3 4 4 4 3 5 1 2 2 2 3 1 3 5 1 2 1 4
 1 4 4 2 4 5 5 4 4 5 5 5 4 5 4 4 2 3 5 2 2 4 5 1 2 4 5 4 4 4 5 4 3]",1.5978695073235685,
752,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 1 3 1 1 1 5 1 4 1 1 3 1 2 3 3 1 5 5 5 2 1 5 2 3 5 5 3
 2 2 2 1 2 4 2 4 1 1 4 1 3 4 5 1 2 2 1 3 4 4 4 3 5 1 2 2 2 3 1 3 5 1 2 1 4
 1 4 4 2 4 5 5 4 4 5 5 5 4 5 4 4 2 3 5 2 2 4 5 1 2 4 5 4 4 4 5 4 3]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 2, 'FCI(PCC)': 5, 'GMI(FUS)': 4}",-897.0752009170928,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 2 3 2 2 1 4 3 2 5 2 1 2 1 1 2 3 1 4 5 5 5 1 4 2 5 1 5 5
 3 2 1 2 1 3 4 5 1 1 2 2 2 3 5 1 2 3 1 5 3 4 5 3 5 1 2 1 1 2 4 4 2 2 1 2 4
 2 5 4 1 5 4 5 4 3 5 5 5 4 4 1 3 1 4 4 1 2 5 4 5 3 3 5 4 4 4 5 5 1]",1.5957446808510638,
753,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 2 3 2 2 1 4 3 2 5 2 1 2 1 1 2 3 1 4 5 5 5 1 4 2 5 1 5 5
 3 2 1 2 1 3 4 5 1 1 2 2 2 3 5 1 2 3 1 5 3 4 5 3 5 1 2 1 1 2 4 4 2 2 1 2 4
 2 5 4 1 5 4 5 4 3 5 5 5 4 4 1 3 1 4 4 1 2 5 4 5 3 3 5 4 4 4 5 5 1]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-879.9304156455194,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 5 1 3 1 2 2 3 5 1 5 1 2 4 2 1 2 1 1 5 5 1 2 2 5 5 5 2 4 5
 4 1 1 1 1 3 2 3 2 3 1 1 3 5 5 1 1 4 2 3 1 3 4 1 4 2 1 1 1 5 5 2 2 2 1 2 4
 2 4 4 3 3 4 5 5 1 3 4 5 4 5 5 3 3 4 5 3 2 4 4 1 3 2 4 4 4 4 4 4 2]",1.593625498007968,
754,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 5 1 3 1 2 2 3 5 1 5 1 2 4 2 1 2 1 1 5 5 1 2 2 5 5 5 2 4 5
 4 1 1 1 1 3 2 3 2 3 1 1 3 5 5 1 1 4 2 3 1 3 4 1 4 2 1 1 1 5 5 2 2 2 1 2 4
 2 4 4 3 3 4 5 5 1 3 4 5 4 5 5 3 3 4 5 3 2 4 4 1 3 2 4 4 4 4 4 4 2]",False,"{'FCI(HIP)': 5, 'GMI(HIP)': 3, 'FCI(Fusi)': 4, 'FCI(PCC)': 2, 'GMI(FUS)': 1}",-910.8061476351929,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 1 2 2 2 5 3 2 4 1 2 2 2 2 2 1 1 4 5 5 1 2 4 3 3 3 3 2
 1 5 2 2 2 3 1 3 1 4 3 1 1 5 5 1 3 3 2 1 4 3 3 5 4 1 2 2 1 4 2 2 1 2 1 2 5
 1 3 5 1 3 4 5 4 1 5 5 4 3 5 3 3 4 3 5 3 2 5 4 4 4 3 5 5 3 2 3 3 2]",1.5915119363395225,
755,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 1 2 2 2 5 3 2 4 1 2 2 2 2 2 1 1 4 5 5 1 2 4 3 3 3 3 2
 1 5 2 2 2 3 1 3 1 4 3 1 1 5 5 1 3 3 2 1 4 3 3 5 4 1 2 2 1 4 2 2 1 2 1 2 5
 1 3 5 1 3 4 5 4 1 5 5 4 3 5 3 3 4 3 5 3 2 5 4 4 4 3 5 5 3 2 3 3 2]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 5, 'FCI(Fusi)': 1, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-931.45942804047,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 4 3 1 2 3 1 5 4 4 1 4 1 1 2 5 1 3 5 5 4 1 1 5 2 4 3 4 3
 1 3 2 3 2 3 1 1 4 3 2 1 3 2 5 3 3 4 2 3 4 3 5 1 5 3 4 3 2 2 5 1 2 3 2 3 5
 1 5 4 3 5 4 5 4 3 3 5 5 2 2 1 5 3 3 4 3 3 3 4 2 1 1 5 5 5 5 5 5 2]",1.5894039735099337,
756,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 4 3 1 2 3 1 5 4 4 1 4 1 1 2 5 1 3 5 5 4 1 1 5 2 4 3 4 3
 1 3 2 3 2 3 1 1 4 3 2 1 3 2 5 3 3 4 2 3 4 3 5 1 5 3 4 3 2 2 5 1 2 3 2 3 5
 1 5 4 3 5 4 5 4 3 3 5 5 2 2 1 5 3 3 4 3 3 3 4 2 1 1 5 5 5 5 5 5 2]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-904.07610968321,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 1 1 2 5 2 3 5 3 4 3 1 1 3 2 2 4 2 4 3 3 4 2 2 5 4 1 5 2
 1 1 4 1 1 3 1 4 1 3 4 5 3 5 5 1 1 3 2 4 3 3 5 2 5 2 2 1 5 4 4 3 3 3 2 1 4
 2 4 4 3 4 2 5 4 4 4 4 5 5 5 4 3 2 4 5 2 5 4 4 5 2 1 5 4 3 4 5 4 2]",1.5873015873015872,
757,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 1 1 2 5 2 3 5 3 4 3 1 1 3 2 2 4 2 4 3 3 4 2 2 5 4 1 5 2
 1 1 4 1 1 3 1 4 1 3 4 5 3 5 5 1 1 3 2 4 3 3 5 2 5 2 2 1 5 4 4 3 3 3 2 1 4
 2 4 4 3 4 2 5 4 4 4 4 5 5 5 4 3 2 4 5 2 5 4 4 5 2 1 5 4 3 4 5 4 2]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-881.1812302237047,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 2 2 1 2 1 3 5 1 5 2 1 2 1 1 2 1 2 5 4 1 3 2 5 1 5 1 3 5
 2 4 4 2 1 3 2 1 2 3 1 2 2 4 5 1 2 5 2 3 3 3 3 1 5 1 2 1 4 4 4 3 4 3 1 1 4
 2 4 4 4 3 5 5 5 3 4 3 5 4 3 4 4 4 4 5 1 1 4 4 1 3 3 4 5 5 3 5 5 2]",1.5852047556142668,
758,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 2 2 1 2 1 3 5 1 5 2 1 2 1 1 2 1 2 5 4 1 3 2 5 1 5 1 3 5
 2 4 4 2 1 3 2 1 2 3 1 2 2 4 5 1 2 5 2 3 3 3 3 1 5 1 2 1 4 4 4 3 4 3 1 1 4
 2 4 4 4 3 5 5 5 3 4 3 5 4 3 4 4 4 4 5 1 1 4 4 1 3 3 4 5 5 3 5 5 2]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-897.865865475386,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 3 1 2 3 1 4 5 1 5 1 1 3 3 1 1 2 1 5 4 2 4 3 4 2 5 1 5 4
 2 2 3 1 3 1 2 1 1 2 3 3 1 5 5 1 3 2 2 1 4 4 4 3 5 2 4 1 3 4 5 2 1 1 2 1 5
 3 5 5 4 2 1 5 5 1 5 4 4 5 4 2 4 3 4 5 1 4 5 5 2 4 2 5 5 4 1 5 5 3]",1.5831134564643798,
