iteration,participant_stages_at_the_start_of_this_round,should_revert_to_max_likelihood_order,new_order_to_test,new_order_likelihood,max_likelihood_up_until_now,all_participant_ln_likelihood_is_larger,accepted_order,accepted_likelihood,participant_stages_at_the_end_of_iteration,acceptance_ratio,actualy_reverted
313,"[4. 0. 2. 3. 1. 2. 0. 2. 1. 5. 5. 0. 2. 4. 1. 0. 3. 0. 0. 2. 3. 0. 2. 1.
 5. 2. 1. 2. 2. 2. 3. 5. 2. 1. 2. 1. 1. 0. 1. 3. 2. 4. 0. 1. 5. 0. 2. 5.
 1. 0. 2. 4. 1. 4. 5. 4. 1. 0. 2. 3. 5. 5. 0. 2. 2. 2. 0. 1. 2. 0. 2. 3.
 2. 4. 4. 4. 2. 1. 1. 2. 4. 5. 4. 3. 1. 4. 2. 0. 4. 2. 0. 1. 1. 0. 4. 4.
 3. 2. 0. 0.]",False,"{'HIP-FCI': 5, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 1, 'FUS-GMI': 3}",-1826.1719527200353,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[5. 0. 4. 5. 1. 2. 0. 2. 3. 1. 5. 0. 2. 5. 2. 0. 5. 0. 0. 5. 5. 0. 2. 2.
 5. 1. 1. 2. 2. 1. 2. 5. 1. 1. 1. 2. 1. 0. 2. 4. 3. 3. 0. 2. 4. 0. 2. 5.
 1. 0. 1. 4. 2. 2. 5. 4. 4. 0. 1. 4. 3. 5. 0. 1. 2. 2. 0. 3. 4. 0. 1. 2.
 2. 4. 4. 4. 2. 2. 2. 4. 1. 1. 5. 4. 1. 4. 1. 0. 4. 4. 0. 1. 1. 0. 2. 4.
 2. 1. 0. 0.]",3.8338658146964857,
314,"[5. 0. 4. 5. 1. 2. 0. 2. 3. 1. 5. 0. 2. 5. 2. 0. 5. 0. 0. 5. 5. 0. 2. 2.
 5. 1. 1. 2. 2. 1. 2. 5. 1. 1. 1. 2. 1. 0. 2. 4. 3. 3. 0. 2. 4. 0. 2. 5.
 1. 0. 1. 4. 2. 2. 5. 4. 4. 0. 1. 4. 3. 5. 0. 1. 2. 2. 0. 3. 4. 0. 1. 2.
 2. 4. 4. 4. 2. 2. 2. 4. 1. 1. 5. 4. 1. 4. 1. 0. 4. 4. 0. 1. 1. 0. 2. 4.
 2. 1. 0. 0.]",False,"{'HIP-FCI': 3, 'HIP-GMI': 1, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 2}",-1827.2700052819418,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[4. 0. 4. 5. 3. 5. 0. 2. 1. 3. 4. 0. 1. 4. 1. 0. 1. 0. 0. 4. 4. 0. 1. 1.
 5. 1. 1. 5. 1. 3. 1. 4. 2. 2. 1. 1. 5. 0. 1. 2. 1. 2. 0. 2. 5. 0. 3. 4.
 5. 0. 1. 4. 2. 5. 5. 5. 1. 0. 1. 4. 3. 2. 0. 3. 1. 5. 0. 1. 3. 0. 4. 1.
 4. 5. 5. 5. 2. 1. 1. 3. 1. 5. 5. 5. 4. 4. 4. 0. 4. 2. 0. 5. 1. 0. 4. 3.
 1. 1. 0. 0.]",3.821656050955414,
315,"[4. 0. 4. 5. 3. 5. 0. 2. 1. 3. 4. 0. 1. 4. 1. 0. 1. 0. 0. 4. 4. 0. 1. 1.
 5. 1. 1. 5. 1. 3. 1. 4. 2. 2. 1. 1. 5. 0. 1. 2. 1. 2. 0. 2. 5. 0. 3. 4.
 5. 0. 1. 4. 2. 5. 5. 5. 1. 0. 1. 4. 3. 2. 0. 3. 1. 5. 0. 1. 3. 0. 4. 1.
 4. 5. 5. 5. 2. 1. 1. 3. 1. 5. 5. 5. 4. 4. 4. 0. 4. 2. 0. 5. 1. 0. 4. 3.
 1. 1. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 2}",-1801.8136872457774,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[5. 0. 4. 5. 1. 1. 0. 2. 2. 5. 5. 0. 3. 5. 2. 0. 2. 0. 0. 2. 5. 0. 1. 1.
 5. 1. 1. 1. 5. 1. 1. 1. 1. 5. 1. 1. 1. 0. 1. 2. 1. 2. 0. 4. 2. 0. 5. 5.
 5. 0. 5. 5. 3. 3. 4. 5. 1. 0. 1. 5. 3. 5. 0. 2. 1. 4. 0. 1. 5. 0. 1. 4.
 1. 4. 4. 3. 1. 3. 1. 1. 4. 5. 4. 4. 1. 4. 1. 0. 3. 4. 0. 5. 1. 0. 1. 4.
 3. 5. 0. 0.]",3.8095238095238093,
316,"[5. 0. 4. 5. 1. 1. 0. 2. 2. 5. 5. 0. 3. 5. 2. 0. 2. 0. 0. 2. 5. 0. 1. 1.
 5. 1. 1. 1. 5. 1. 1. 1. 1. 5. 1. 1. 1. 0. 1. 2. 1. 2. 0. 4. 2. 0. 5. 5.
 5. 0. 5. 5. 3. 3. 4. 5. 1. 0. 1. 5. 3. 5. 0. 2. 1. 4. 0. 1. 5. 0. 1. 4.
 1. 4. 4. 3. 1. 3. 1. 1. 4. 5. 4. 4. 1. 4. 1. 0. 3. 4. 0. 5. 1. 0. 1. 4.
 3. 5. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 4, 'FUS-FCI': 2, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1820.4030484032296,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[3. 0. 1. 2. 1. 5. 0. 1. 2. 5. 5. 0. 1. 3. 3. 0. 2. 0. 0. 1. 3. 0. 2. 1.
 5. 2. 1. 1. 2. 1. 4. 2. 1. 5. 1. 1. 2. 0. 1. 4. 1. 3. 0. 5. 5. 0. 5. 3.
 2. 0. 1. 4. 1. 2. 2. 3. 1. 0. 1. 3. 3. 5. 0. 2. 1. 4. 0. 3. 1. 0. 2. 1.
 2. 4. 5. 4. 1. 2. 5. 3. 3. 5. 5. 5. 3. 4. 2. 0. 5. 2. 0. 5. 1. 0. 2. 4.
 5. 2. 0. 0.]",3.7974683544303796,
317,"[3. 0. 1. 2. 1. 5. 0. 1. 2. 5. 5. 0. 1. 3. 3. 0. 2. 0. 0. 1. 3. 0. 2. 1.
 5. 2. 1. 1. 2. 1. 4. 2. 1. 5. 1. 1. 2. 0. 1. 4. 1. 3. 0. 5. 5. 0. 5. 3.
 2. 0. 1. 4. 1. 2. 2. 3. 1. 0. 1. 3. 3. 5. 0. 2. 1. 4. 0. 3. 1. 0. 2. 1.
 2. 4. 5. 4. 1. 2. 5. 3. 3. 5. 5. 5. 3. 4. 2. 0. 5. 2. 0. 5. 1. 0. 2. 4.
 5. 2. 0. 0.]",False,"{'HIP-FCI': 4, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1817.8669476103578,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[4. 0. 2. 5. 1. 5. 0. 1. 5. 2. 5. 0. 4. 5. 2. 0. 1. 0. 0. 1. 3. 0. 1. 4.
 5. 1. 1. 2. 3. 5. 1. 2. 2. 2. 2. 2. 1. 0. 1. 4. 1. 1. 0. 2. 3. 0. 2. 4.
 1. 0. 2. 3. 2. 1. 4. 4. 1. 0. 2. 3. 3. 3. 0. 1. 1. 2. 0. 1. 5. 0. 4. 5.
 1. 4. 3. 5. 1. 3. 4. 1. 1. 1. 3. 4. 2. 3. 1. 0. 5. 2. 0. 5. 5. 0. 2. 4.
 5. 3. 0. 0.]",3.7854889589905363,
318,"[4. 0. 2. 5. 1. 5. 0. 1. 5. 2. 5. 0. 4. 5. 2. 0. 1. 0. 0. 1. 3. 0. 1. 4.
 5. 1. 1. 2. 3. 5. 1. 2. 2. 2. 2. 2. 1. 0. 1. 4. 1. 1. 0. 2. 3. 0. 2. 4.
 1. 0. 2. 3. 2. 1. 4. 4. 1. 0. 2. 3. 3. 3. 0. 1. 1. 2. 0. 1. 5. 0. 4. 5.
 1. 4. 3. 5. 1. 3. 4. 1. 1. 1. 3. 4. 2. 3. 1. 0. 5. 2. 0. 5. 5. 0. 2. 4.
 5. 3. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1715.4713121818259,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[5. 0. 1. 3. 2. 4. 0. 1. 2. 2. 4. 0. 4. 5. 3. 0. 1. 0. 0. 1. 5. 0. 1. 1.
 5. 1. 1. 1. 1. 2. 2. 2. 1. 5. 1. 1. 1. 0. 1. 3. 4. 1. 0. 5. 5. 0. 2. 4.
 1. 0. 1. 5. 2. 1. 4. 4. 1. 0. 1. 3. 4. 3. 0. 1. 1. 3. 0. 1. 2. 0. 4. 1.
 1. 4. 4. 5. 1. 2. 2. 3. 2. 1. 3. 3. 1. 5. 1. 0. 5. 2. 0. 2. 1. 0. 2. 4.
 4. 2. 0. 0.]",3.7735849056603774,
319,"[5. 0. 1. 3. 2. 4. 0. 1. 2. 2. 4. 0. 4. 5. 3. 0. 1. 0. 0. 1. 5. 0. 1. 1.
 5. 1. 1. 1. 1. 2. 2. 2. 1. 5. 1. 1. 1. 0. 1. 3. 4. 1. 0. 5. 5. 0. 2. 4.
 1. 0. 1. 5. 2. 1. 4. 4. 1. 0. 1. 3. 4. 3. 0. 1. 1. 3. 0. 1. 2. 0. 4. 1.
 1. 4. 4. 5. 1. 2. 2. 3. 2. 1. 3. 3. 1. 5. 1. 0. 5. 2. 0. 2. 1. 0. 2. 4.
 4. 2. 0. 0.]",False,"{'HIP-FCI': 3, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 1, 'FUS-GMI': 5}",-1787.0725496639118,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[5. 0. 1. 4. 1. 3. 0. 1. 3. 2. 4. 0. 2. 5. 4. 0. 1. 0. 0. 4. 5. 0. 1. 1.
 5. 1. 1. 1. 1. 3. 4. 4. 1. 4. 1. 1. 1. 0. 1. 2. 1. 1. 0. 2. 5. 0. 5. 4.
 1. 0. 1. 5. 2. 4. 5. 5. 1. 0. 1. 5. 5. 5. 0. 1. 1. 3. 0. 5. 2. 0. 3. 1.
 1. 5. 5. 2. 1. 2. 2. 1. 4. 1. 5. 3. 1. 2. 1. 0. 4. 2. 0. 4. 1. 0. 3. 3.
 3. 3. 0. 0.]",3.761755485893417,
320,"[5. 0. 1. 4. 1. 3. 0. 1. 3. 2. 4. 0. 2. 5. 4. 0. 1. 0. 0. 4. 5. 0. 1. 1.
 5. 1. 1. 1. 1. 3. 4. 4. 1. 4. 1. 1. 1. 0. 1. 2. 1. 1. 0. 2. 5. 0. 5. 4.
 1. 0. 1. 5. 2. 4. 5. 5. 1. 0. 1. 5. 5. 5. 0. 1. 1. 3. 0. 5. 2. 0. 3. 1.
 1. 5. 5. 2. 1. 2. 2. 1. 4. 1. 5. 3. 1. 2. 1. 0. 4. 2. 0. 4. 1. 0. 3. 3.
 3. 3. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 2}",-1791.0410063038055,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[4. 0. 1. 2. 2. 1. 0. 3. 3. 3. 4. 0. 1. 5. 3. 0. 1. 0. 0. 1. 2. 0. 1. 1.
 5. 1. 1. 1. 1. 1. 3. 4. 1. 2. 4. 1. 2. 0. 2. 3. 1. 1. 0. 4. 5. 0. 1. 5.
 2. 0. 2. 3. 4. 1. 4. 3. 3. 0. 1. 5. 3. 5. 0. 2. 1. 5. 0. 1. 4. 0. 5. 1.
 1. 4. 5. 5. 2. 5. 1. 1. 1. 2. 4. 5. 1. 5. 2. 0. 2. 5. 0. 5. 1. 0. 5. 4.
 5. 5. 0. 0.]",3.75,
321,"[4. 0. 1. 2. 2. 1. 0. 3. 3. 3. 4. 0. 1. 5. 3. 0. 1. 0. 0. 1. 2. 0. 1. 1.
 5. 1. 1. 1. 1. 1. 3. 4. 1. 2. 4. 1. 2. 0. 2. 3. 1. 1. 0. 4. 5. 0. 1. 5.
 2. 0. 2. 3. 4. 1. 4. 3. 3. 0. 1. 5. 3. 5. 0. 2. 1. 5. 0. 1. 4. 0. 5. 1.
 1. 4. 5. 5. 2. 5. 1. 1. 1. 2. 4. 5. 1. 5. 2. 0. 2. 5. 0. 5. 1. 0. 5. 4.
 5. 5. 0. 0.]",False,"{'HIP-FCI': 2, 'HIP-GMI': 5, 'FUS-FCI': 4, 'PCC-FCI': 1, 'FUS-GMI': 3}",-1845.747856926556,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[4. 0. 2. 2. 3. 1. 0. 1. 5. 4. 5. 0. 2. 5. 2. 0. 4. 0. 0. 2. 4. 0. 1. 2.
 5. 2. 1. 4. 1. 1. 2. 5. 4. 4. 4. 1. 2. 0. 2. 3. 1. 2. 0. 5. 5. 0. 5. 5.
 1. 0. 1. 5. 3. 4. 5. 5. 2. 0. 2. 5. 5. 5. 0. 2. 2. 5. 0. 1. 2. 0. 2. 1.
 2. 5. 3. 4. 2. 1. 1. 2. 2. 1. 4. 3. 2. 5. 1. 0. 4. 3. 0. 5. 3. 0. 1. 5.
 5. 2. 0. 0.]",3.7383177570093458,
322,"[4. 0. 2. 2. 3. 1. 0. 1. 5. 4. 5. 0. 2. 5. 2. 0. 4. 0. 0. 2. 4. 0. 1. 2.
 5. 2. 1. 4. 1. 1. 2. 5. 4. 4. 4. 1. 2. 0. 2. 3. 1. 2. 0. 5. 5. 0. 5. 5.
 1. 0. 1. 5. 3. 4. 5. 5. 2. 0. 2. 5. 5. 5. 0. 2. 2. 5. 0. 1. 2. 0. 2. 1.
 2. 5. 3. 4. 2. 1. 1. 2. 2. 1. 4. 3. 2. 5. 1. 0. 4. 3. 0. 5. 3. 0. 1. 5.
 5. 2. 0. 0.]",False,"{'HIP-FCI': 3, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 1}",-1880.6399271687924,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[5. 0. 4. 3. 4. 3. 0. 1. 4. 3. 5. 0. 5. 5. 2. 0. 1. 0. 0. 1. 3. 0. 1. 5.
 5. 3. 1. 4. 2. 5. 2. 5. 1. 4. 3. 5. 3. 0. 1. 1. 2. 5. 0. 5. 5. 0. 1. 4.
 2. 0. 1. 4. 3. 5. 3. 4. 2. 0. 4. 5. 1. 5. 0. 4. 1. 4. 0. 1. 3. 0. 2. 4.
 1. 5. 3. 3. 1. 4. 2. 3. 1. 5. 5. 5. 4. 5. 1. 0. 5. 3. 0. 5. 4. 0. 2. 3.
 3. 3. 0. 0.]",3.7267080745341614,
323,"[5. 0. 4. 3. 4. 3. 0. 1. 4. 3. 5. 0. 5. 5. 2. 0. 1. 0. 0. 1. 3. 0. 1. 5.
 5. 3. 1. 4. 2. 5. 2. 5. 1. 4. 3. 5. 3. 0. 1. 1. 2. 5. 0. 5. 5. 0. 1. 4.
 2. 0. 1. 4. 3. 5. 3. 4. 2. 0. 4. 5. 1. 5. 0. 4. 1. 4. 0. 1. 3. 0. 2. 4.
 1. 5. 3. 3. 1. 4. 2. 3. 1. 5. 5. 5. 4. 5. 1. 0. 5. 3. 0. 5. 4. 0. 2. 3.
 3. 3. 0. 0.]",False,"{'HIP-FCI': 5, 'HIP-GMI': 1, 'FUS-FCI': 4, 'PCC-FCI': 2, 'FUS-GMI': 3}",-1834.2096757655115,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[4. 0. 1. 4. 4. 2. 0. 1. 3. 2. 4. 0. 5. 5. 1. 0. 1. 0. 0. 5. 5. 0. 2. 2.
 3. 5. 2. 5. 1. 2. 2. 4. 2. 3. 1. 2. 2. 0. 1. 3. 2. 3. 0. 2. 4. 0. 1. 4.
 1. 0. 1. 3. 4. 4. 5. 5. 2. 0. 2. 4. 3. 3. 0. 5. 1. 4. 0. 1. 1. 0. 1. 5.
 1. 1. 5. 3. 2. 1. 2. 1. 3. 2. 3. 4. 1. 5. 2. 0. 5. 2. 0. 5. 4. 0. 1. 4.
 2. 2. 0. 0.]",3.7151702786377707,
324,"[4. 0. 1. 4. 4. 2. 0. 1. 3. 2. 4. 0. 5. 5. 1. 0. 1. 0. 0. 5. 5. 0. 2. 2.
 3. 5. 2. 5. 1. 2. 2. 4. 2. 3. 1. 2. 2. 0. 1. 3. 2. 3. 0. 2. 4. 0. 1. 4.
 1. 0. 1. 3. 4. 4. 5. 5. 2. 0. 2. 4. 3. 3. 0. 5. 1. 4. 0. 1. 1. 0. 1. 5.
 1. 1. 5. 3. 2. 1. 2. 1. 3. 2. 3. 4. 1. 5. 2. 0. 5. 2. 0. 5. 4. 0. 1. 4.
 2. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 2}",-1802.793187705845,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[4. 0. 4. 2. 1. 5. 0. 1. 3. 3. 5. 0. 1. 5. 3. 0. 1. 0. 0. 1. 3. 0. 1. 1.
 5. 5. 1. 1. 2. 3. 5. 4. 3. 2. 1. 1. 1. 0. 1. 3. 1. 4. 0. 4. 5. 0. 1. 4.
 4. 0. 1. 3. 5. 1. 5. 4. 1. 0. 1. 5. 3. 3. 0. 3. 3. 4. 0. 1. 4. 0. 4. 4.
 2. 4. 3. 5. 2. 3. 3. 1. 1. 1. 3. 2. 2. 4. 1. 0. 5. 5. 0. 5. 4. 0. 3. 3.
 3. 3. 0. 0.]",3.7037037037037037,
325,"[4. 0. 4. 2. 1. 5. 0. 1. 3. 3. 5. 0. 1. 5. 3. 0. 1. 0. 0. 1. 3. 0. 1. 1.
 5. 5. 1. 1. 2. 3. 5. 4. 3. 2. 1. 1. 1. 0. 1. 3. 1. 4. 0. 4. 5. 0. 1. 4.
 4. 0. 1. 3. 5. 1. 5. 4. 1. 0. 1. 5. 3. 3. 0. 3. 3. 4. 0. 1. 4. 0. 4. 4.
 2. 4. 3. 5. 2. 3. 3. 1. 1. 1. 3. 2. 2. 4. 1. 0. 5. 5. 0. 5. 4. 0. 3. 3.
 3. 3. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 3, 'FUS-GMI': 5}",-1803.448361147309,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[4. 0. 1. 1. 1. 2. 0. 1. 3. 4. 3. 0. 3. 5. 3. 0. 2. 0. 0. 1. 5. 0. 1. 3.
 3. 1. 4. 4. 1. 2. 2. 4. 1. 5. 4. 1. 5. 0. 1. 5. 1. 5. 0. 3. 5. 0. 2. 5.
 1. 0. 3. 5. 2. 3. 4. 5. 5. 0. 1. 5. 2. 2. 0. 1. 1. 3. 0. 1. 2. 0. 2. 4.
 1. 3. 5. 5. 1. 3. 3. 3. 2. 3. 5. 5. 1. 4. 1. 0. 5. 3. 0. 4. 1. 0. 2. 2.
 2. 3. 0. 0.]",3.6923076923076925,
326,"[4. 0. 1. 1. 1. 2. 0. 1. 3. 4. 3. 0. 3. 5. 3. 0. 2. 0. 0. 1. 5. 0. 1. 3.
 3. 1. 4. 4. 1. 2. 2. 4. 1. 5. 4. 1. 5. 0. 1. 5. 1. 5. 0. 3. 5. 0. 2. 5.
 1. 0. 3. 5. 2. 3. 4. 5. 5. 0. 1. 5. 2. 2. 0. 1. 1. 3. 0. 1. 2. 0. 2. 4.
 1. 3. 5. 5. 1. 3. 3. 3. 2. 3. 5. 5. 1. 4. 1. 0. 5. 3. 0. 4. 1. 0. 2. 2.
 2. 3. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 3, 'FUS-GMI': 5}",-1725.9532774431148,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[5. 0. 3. 1. 4. 2. 0. 1. 3. 4. 5. 0. 2. 4. 2. 0. 1. 0. 0. 1. 5. 0. 1. 4.
 4. 1. 1. 1. 1. 2. 2. 4. 1. 4. 1. 3. 3. 0. 1. 5. 1. 1. 0. 5. 5. 0. 3. 4.
 1. 0. 1. 5. 2. 1. 4. 5. 1. 0. 1. 2. 3. 3. 0. 3. 1. 2. 0. 1. 4. 0. 3. 1.
 1. 4. 5. 5. 1. 2. 3. 2. 4. 1. 5. 4. 1. 5. 1. 0. 4. 2. 0. 4. 1. 0. 3. 3.
 3. 2. 0. 0.]",3.6809815950920246,
327,"[5. 0. 3. 1. 4. 2. 0. 1. 3. 4. 5. 0. 2. 4. 2. 0. 1. 0. 0. 1. 5. 0. 1. 4.
 4. 1. 1. 1. 1. 2. 2. 4. 1. 4. 1. 3. 3. 0. 1. 5. 1. 1. 0. 5. 5. 0. 3. 4.
 1. 0. 1. 5. 2. 1. 4. 5. 1. 0. 1. 2. 3. 3. 0. 3. 1. 2. 0. 1. 4. 0. 3. 1.
 1. 4. 5. 5. 1. 2. 3. 2. 4. 1. 5. 4. 1. 5. 1. 0. 4. 2. 0. 4. 1. 0. 3. 3.
 3. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 3, 'FUS-GMI': 5}",-1709.675500073478,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[5. 0. 2. 1. 1. 3. 0. 2. 2. 4. 5. 0. 4. 5. 2. 0. 2. 0. 0. 1. 5. 0. 1. 1.
 4. 1. 1. 1. 1. 2. 2. 4. 1. 3. 1. 3. 3. 0. 1. 5. 1. 1. 0. 4. 5. 0. 2. 4.
 1. 0. 1. 5. 2. 1. 4. 5. 1. 0. 3. 5. 2. 5. 0. 1. 1. 3. 0. 1. 4. 0. 4. 1.
 1. 2. 5. 5. 2. 2. 3. 1. 3. 1. 5. 4. 4. 4. 1. 0. 5. 3. 0. 3. 1. 0. 3. 3.
 3. 3. 0. 0.]",3.669724770642202,
328,"[5. 0. 2. 1. 1. 3. 0. 2. 2. 4. 5. 0. 4. 5. 2. 0. 2. 0. 0. 1. 5. 0. 1. 1.
 4. 1. 1. 1. 1. 2. 2. 4. 1. 3. 1. 3. 3. 0. 1. 5. 1. 1. 0. 4. 5. 0. 2. 4.
 1. 0. 1. 5. 2. 1. 4. 5. 1. 0. 3. 5. 2. 5. 0. 1. 1. 3. 0. 1. 4. 0. 4. 1.
 1. 2. 5. 5. 2. 2. 3. 1. 3. 1. 5. 4. 4. 4. 1. 0. 5. 3. 0. 3. 1. 0. 3. 3.
 3. 3. 0. 0.]",False,"{'HIP-FCI': 5, 'HIP-GMI': 1, 'FUS-FCI': 4, 'PCC-FCI': 2, 'FUS-GMI': 3}",-1817.2102032717073,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[5. 0. 4. 5. 1. 2. 0. 2. 2. 2. 5. 0. 3. 5. 2. 0. 1. 0. 0. 3. 5. 0. 1. 5.
 3. 2. 2. 5. 3. 2. 1. 4. 1. 3. 1. 4. 1. 0. 1. 4. 2. 1. 0. 4. 4. 0. 2. 5.
 1. 0. 5. 5. 1. 1. 5. 5. 1. 0. 2. 5. 3. 5. 0. 3. 3. 1. 0. 3. 3. 0. 2. 2.
 1. 5. 5. 5. 2. 1. 1. 2. 5. 2. 4. 3. 4. 4. 1. 0. 5. 4. 0. 3. 2. 0. 1. 3.
 5. 2. 0. 0.]",3.658536585365854,
329,"[5. 0. 4. 5. 1. 2. 0. 2. 2. 2. 5. 0. 3. 5. 2. 0. 1. 0. 0. 3. 5. 0. 1. 5.
 3. 2. 2. 5. 3. 2. 1. 4. 1. 3. 1. 4. 1. 0. 1. 4. 2. 1. 0. 4. 4. 0. 2. 5.
 1. 0. 5. 5. 1. 1. 5. 5. 1. 0. 2. 5. 3. 5. 0. 3. 3. 1. 0. 3. 3. 0. 2. 2.
 1. 5. 5. 5. 2. 1. 1. 2. 5. 2. 4. 3. 4. 4. 1. 0. 5. 4. 0. 3. 2. 0. 1. 3.
 5. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 3, 'FUS-GMI': 4}",-1788.3838870818768,-1675.843361905125,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1675.843361905125,"[5. 0. 2. 2. 2. 3. 0. 2. 5. 3. 5. 0. 1. 4. 2. 0. 1. 0. 0. 1. 5. 0. 1. 4.
 4. 2. 1. 5. 2. 2. 3. 2. 2. 4. 2. 3. 3. 0. 3. 4. 1. 3. 0. 3. 5. 0. 2. 5.
 1. 0. 1. 4. 2. 3. 5. 5. 2. 0. 1. 4. 4. 4. 0. 3. 3. 4. 0. 2. 2. 0. 2. 2.
 1. 2. 5. 4. 3. 4. 3. 1. 3. 3. 4. 5. 1. 4. 1. 0. 4. 4. 0. 5. 1. 0. 3. 4.
 1. 1. 0. 0.]",3.6474164133738602,
